topic,candidate,score,tp
EP-1224915-A1,EP-0441729,0.72240174,0
EP-1224915-A1,EP-0631492,0.7216246,0
EP-1224915-A1,EP-0793947,0.72144306,0
EP-1224915-A1,EP-1199993,0.72096086,0
EP-1224915-A1,WO-1996002199,0.72090375,0
EP-1224915-A1,WO-2001039677,0.7199153,0
EP-1224915-A1,WO-1996013219,0.719521,0
EP-1224915-A1,WO-2002007621,0.7186068,0
EP-1224915-A1,EP-0254608,0.7185033,0
EP-1224915-A1,WO-1999056652,0.71846735,0
EP-1224915-A1,WO-1999029248,0.71824527,0
EP-1224915-A1,WO-2001030279,0.7179893,0
EP-1224915-A1,EP-0446092,0.7179184,0
EP-1224915-A1,WO-1999049802,0.7170421,0
EP-1224915-A1,EP-0634911,0.7168968,0
EP-1224915-A1,WO-2002045607,0.7168493,0
EP-1224915-A1,EP-0984731,0.7165967,0
EP-1224915-A1,EP-1339337,0.7162216,0
EP-1224915-A1,EP-0746254,0.7161958,0
EP-1224915-A1,EP-0536066,0.71615285,0
EP-1224915-A1,EP-1303224,0.71587193,0
EP-1224915-A1,EP-0846444,0.7148292,0
EP-1224915-A1,EP-0362049,0.71354127,0
EP-1224915-A1,WO-1998052483,0.7132939,0
EP-1224915-A1,EP-1233710,0.7128696,0
EP-1224915-A1,EP-0592266,0.7126298,0
EP-1224915-A1,WO-1996021396,0.712373,0
EP-1224915-A1,WO-1997031579,0.7121877,0
EP-1224915-A1,EP-0802772,0.7119584,0
EP-1224915-A1,EP-1198205,0.71174854,0
EP-1224915-A1,EP-1030617,0.7114124,0
EP-1224915-A1,WO-1999025267,0.71116215,0
EP-1224915-A1,WO-1994010944,0.7110646,0
EP-1224915-A1,EP-0807420,0.7092084,0
EP-1224915-A1,EP-0784454,0.7086979,0
EP-1224915-A1,EP-0626828,0.7086302,0
EP-1224915-A1,WO-1999015094,0.70825356,0
EP-1224915-A1,EP-0722697,0.70814115,0
EP-1224915-A1,EP-1037564,0.70732296,0
EP-1224915-A1,EP-0381588,0.7069847,0
EP-1224915-A1,WO-2002000124,0.7069573,0
EP-1224915-A1,WO-1994016635,0.706815,0
EP-1224915-A1,EP-0441084,0.70663935,0
EP-1224915-A1,EP-0917859,0.7061641,0
EP-1224915-A1,EP-1212983,0.70391405,0
EP-1224915-A1,WO-1996032070,0.70387334,0
EP-1224915-A1,EP-0265317,0.70362663,0
EP-1224915-A1,EP-0773746,0.7035011,0
EP-1224915-A1,EP-0928603,0.7026284,0
EP-1224915-A1,WO-2001001872,0.70257574,0
EP-1224915-A1,EP-0625337,0.7022779,0
EP-1224915-A1,EP-0999796,0.70156455,0
EP-1224915-A1,EP-1278468,0.70099795,0
EP-1224915-A1,EP-0756472,0.7003527,0
EP-1224915-A1,WO-1995010985,0.6998315,0
EP-1224915-A1,WO-2001052757,0.6993861,0
EP-1224915-A1,WO-1996027340,0.6992893,0
EP-1224915-A1,EP-0240376,0.6991074,0
EP-1224915-A1,WO-2000054681,0.6975206,0
EP-1224915-A1,EP-1017328,0.69720674,0
EP-1224915-A1,EP-0700662,0.6971669,0
EP-1224915-A1,WO-1995023559,0.6971587,0
EP-1224915-A1,EP-1016380,0.6969317,0
EP-1224915-A1,EP-1083289,0.69631034,0
EP-1224915-A1,WO-1995005783,0.6956892,0
EP-1224915-A1,EP-0814717,0.6953839,0
EP-1224915-A1,EP-0841876,0.69515836,0
EP-1224915-A1,EP-1196102,0.6950746,0
EP-1224915-A1,EP-1080692,0.6947075,0
EP-1224915-A1,WO-1998048717,0.69443375,0
EP-1224915-A1,WO-1996014802,0.6937951,0
EP-1224915-A1,EP-0687590,0.69351983,0
EP-1224915-A1,EP-0682918,0.69290566,0
EP-1224915-A1,WO-2002041790,0.69278204,0
EP-1224915-A1,EP-0866230,0.6922878,0
EP-1224915-A1,EP-0420813,0.6919875,0
EP-1224915-A1,EP-0240430,0.69130695,0
EP-1224915-A1,EP-1161191,0.6909535,0
EP-1224915-A1,EP-0814716,0.69090253,0
EP-1224915-A1,EP-0392124,0.6905411,0
EP-1224915-A1,EP-1444958,0.6902808,0
EP-1224915-A1,WO-2002043603,0.6900958,0
EP-1224915-A1,WO-2002038060,0.69007564,0
EP-1224915-A1,WO-2001091647,0.6899387,0
EP-1224915-A1,EP-0929265,0.6898682,0
EP-1224915-A1,WO-1997032533,0.689409,0
EP-1224915-A1,EP-0443894,0.68922675,0
EP-1224915-A1,EP-0679369,0.68843365,0
EP-1224915-A1,EP-1593356,0.68824625,0
EP-1224915-A1,EP-0544882,0.6878476,0
EP-1224915-A1,WO-2001032089,0.68771553,0
EP-1224915-A1,EP-0318356,0.6877153,0
EP-1224915-A1,WO-1998048738,0.68736887,0
EP-1224915-A1,WO-1999030627,0.68680865,0
EP-1224915-A1,WO-1995005785,0.6866122,0
EP-1224915-A1,WO-1995019149,0.68637884,0
EP-1224915-A1,WO-2000027291,0.6862019,0
EP-1224915-A1,WO-2001006939,0.6851872,0
EP-1224915-A1,WO-1999038462,0.68475896,0
EP-1224915-A1,EP-0383992,0.6846931,0
EP-1224915-A1,EP-0919199,0.684481,0
EP-1224915-A1,EP-0453336,0.68448,0
EP-1224915-A1,WO-1995028889,0.68441087,0
EP-1224915-A1,EP-0052545,0.6841106,0
EP-1224915-A1,EP-0610124,0.68391824,0
EP-1224915-A1,EP-1045670,0.6836135,0
EP-1224915-A1,WO-2000042930,0.68349695,0
EP-1224915-A1,EP-0497686,0.6834206,0
EP-1224915-A1,WO-1999018877,0.68303806,0
EP-1224915-A1,EP-0703395,0.6829183,0
EP-1224915-A1,EP-0553042,0.68267095,0
EP-1224915-A1,WO-1998017189,0.68201673,0
EP-1224915-A1,EP-1049431,0.68103653,0
EP-1224915-A1,EP-1337192,0.6809045,0
EP-1224915-A1,EP-1292235,0.68073666,0
EP-1224915-A1,EP-0377348,0.68041986,0
EP-1224915-A1,EP-0887245,0.68032205,0
EP-1224915-A1,WO-1999004718,0.68023694,0
EP-1224915-A1,EP-0724411,0.6798655,0
EP-1224915-A1,WO-1997025931,0.6798253,0
EP-1224915-A1,WO-1994006361,0.67978156,0
EP-1224915-A1,EP-0307327,0.6793741,0
EP-1224915-A1,EP-1367952,0.6792841,0
EP-1224915-A1,EP-1248575,0.6788682,0
EP-1224915-A1,EP-0689401,0.678355,0
EP-1224915-A1,EP-0296026,0.67809737,0
EP-1224915-A1,EP-0576652,0.6780797,0
EP-1224915-A1,EP-0533513,0.67804116,0
EP-1224915-A1,EP-0602351,0.67795384,0
EP-1224915-A1,WO-2001001874,0.6778556,0
EP-1224915-A1,EP-1013984,0.67784154,0
EP-1224915-A1,EP-0664994,0.6776779,0
EP-1224915-A1,EP-0392927,0.6776403,0
EP-1224915-A1,EP-0140786,0.67762434,0
EP-1224915-A1,EP-0099289,0.67735684,0
EP-1224915-A1,WO-2000016710,0.6768118,0
EP-1224915-A1,WO-1987001026,0.6767182,0
EP-1224915-A1,WO-1998049027,0.676602,0
EP-1224915-A1,EP-0940588,0.6765393,0
EP-1224915-A1,EP-1269927,0.6764146,0
EP-1224915-A1,EP-0078206,0.6761174,0
EP-1224915-A1,EP-0428452,0.6760433,0
EP-1224915-A1,WO-2000057801,0.6760193,0
EP-1224915-A1,WO-1994026190,0.675895,0
EP-1224915-A1,EP-0734937,0.6752892,0
EP-1224915-A1,EP-0443892,0.67495835,0
EP-1224915-A1,EP-0774990,0.6748692,0
EP-1224915-A1,EP-0737449,0.6748438,0
EP-1224915-A1,EP-0284530,0.6747745,0
EP-1224915-A1,EP-1223874,0.67475283,0
EP-1224915-A1,EP-0468264,0.67446923,0
EP-1224915-A1,EP-0754868,0.6743842,0
EP-1224915-A1,EP-0314021,0.67426634,0
EP-1224915-A1,EP-0176452,0.6741231,0
EP-1224915-A1,EP-0593321,0.6740755,0
EP-1224915-A1,EP-1199994,0.67399716,0
EP-1224915-A1,EP-0774399,0.6739682,0
EP-1224915-A1,WO-2001006937,0.6738614,0
EP-1224915-A1,EP-0524046,0.6738205,0
EP-1224915-A1,WO-1998049975,0.67372835,0
EP-1224915-A1,EP-0385870,0.67335874,0
EP-1224915-A1,EP-0553424,0.67326933,0
EP-1224915-A1,EP-0444372,0.67282236,0
EP-1224915-A1,EP-0570275,0.67263526,0
EP-1224915-A1,EP-0877536,0.6725346,0
EP-1224915-A1,EP-0335443,0.67252845,0
EP-1224915-A1,WO-2001019253,0.6724621,0
EP-1224915-A1,EP-0986350,0.6723546,0
EP-1224915-A1,EP-0599667,0.6723231,0
EP-1224915-A1,EP-1337193,0.6720298,0
EP-1224915-A1,EP-1604616,0.671942,0
EP-1224915-A1,EP-0650344,0.6719164,0
EP-1224915-A1,EP-0914982,0.6719038,0
EP-1224915-A1,EP-0621409,0.67183113,0
EP-1224915-A1,WO-2001001894,0.6717961,0
EP-1224915-A1,EP-0345133,0.67159367,0
EP-1224915-A1,WO-1997000149,0.6714784,0
EP-1224915-A1,WO-1998049026,0.6712113,0
EP-1224915-A1,EP-1339335,0.6711631,0
EP-1224915-A1,WO-1995025485,0.6709037,0
EP-1224915-A1,EP-1213980,0.67063224,0
EP-1224915-A1,EP-0827862,0.6704467,0
EP-1224915-A1,EP-0016293,0.67040324,0
EP-1224915-A1,EP-0949112,0.6700492,0
EP-1224915-A1,EP-0265316,0.66998434,0
EP-1224915-A1,WO-1999025304,0.66988134,0
EP-1224915-A1,WO-2002051689,0.66985846,0
EP-1224915-A1,EP-1113758,0.66978115,0
EP-1224915-A1,EP-0973457,0.66977525,0
EP-1224915-A1,EP-1064885,0.6696972,0
EP-1224915-A1,EP-0667127,0.66912425,0
EP-1224915-A1,EP-0955011,0.66895473,0
EP-1224915-A1,EP-1123056,0.6689117,0
EP-1224915-A1,EP-0187064,0.66888815,0
EP-1224915-A1,EP-0015433,0.6683038,0
EP-1224915-A1,EP-1092397,0.6682151,0
EP-1224915-A1,WO-2001021022,0.668126,0
EP-1224915-A1,EP-0695145,0.6679882,0
EP-1224915-A1,EP-0296940,0.6679027,0
EP-1224915-A1,EP-0900943,0.66789496,0
EP-1224915-A1,WO-1998037824,0.6676544,0
EP-1224915-A1,EP-1345804,0.6676449,0
EP-1224915-A1,WO-2001050968,0.66721076,0
EP-1224915-A1,WO-1998042272,0.6671994,0
EP-1224915-A1,EP-0065931,0.66714776,0
EP-1224915-A1,EP-0992227,0.66688114,0
EP-1224915-A1,WO-2001000095,0.6667923,0
EP-1224915-A1,EP-1235520,0.66660964,0
EP-1224915-A1,EP-0979177,0.6666,0
EP-1224915-A1,WO-1999025253,0.66652554,0
EP-1224915-A1,WO-1999013777,0.6664086,0
EP-1224915-A1,EP-0949111,0.6664054,0
EP-1224915-A1,EP-0553782,0.6663688,0
EP-1224915-A1,EP-0681112,0.6663461,0
EP-1224915-A1,WO-1997037620,0.66564304,0
EP-1224915-A1,EP-0358579,0.6654487,0
EP-1224915-A1,EP-0368700,0.6653369,0
EP-1224915-A1,EP-0699419,0.6651511,0
EP-1224915-A1,EP-0328883,0.6649109,0
EP-1224915-A1,EP-0222628,0.6648725,0
EP-1224915-A1,WO-2001091645,0.66464144,0
EP-1224915-A1,EP-0968450,0.66459876,0
EP-1224915-A1,WO-2002045606,0.66459334,0
EP-1224915-A1,EP-0218544,0.664519,0
EP-1224915-A1,EP-0408739,0.66444016,0
EP-1224915-A1,EP-1164956,0.6642007,0
EP-1224915-A1,WO-1998041159,0.6641901,0
EP-1224915-A1,WO-2001064119,0.66411394,0
EP-1224915-A1,WO-2001076490,0.6640528,0
EP-1224915-A1,EP-0424292,0.6639924,0
EP-1224915-A1,WO-2001041652,0.6639736,0
EP-1224915-A1,EP-1150736,0.6639564,0
EP-1224915-A1,EP-0809973,0.6639154,0
EP-1224915-A1,EP-0333543,0.6638473,0
EP-1224915-A1,EP-1042991,0.6637686,0
EP-1224915-A1,EP-0469939,0.66370535,0
EP-1224915-A1,EP-1292233,0.6636616,0
EP-1224915-A1,EP-1089677,0.66330945,0
EP-1224915-A1,EP-0612507,0.6632757,0
EP-1224915-A1,WO-1999066867,0.6632108,0
EP-1224915-A1,EP-0751753,0.6631868,0
EP-1224915-A1,WO-1994015554,0.66306764,0
EP-1224915-A1,EP-1055827,0.66294134,0
EP-1224915-A1,WO-1998044373,0.6621374,0
EP-1224915-A1,EP-0634912,0.6618222,0
EP-1224915-A1,EP-0589739,0.6614797,0
EP-1224915-A1,EP-0576651,0.6612703,0
EP-1224915-A1,WO-2001041860,0.6612538,0
EP-1224915-A1,EP-0700664,0.66120565,0
EP-1224915-A1,WO-2000069351,0.6609074,0
EP-1224915-A1,EP-0362768,0.66056347,0
EP-1224915-A1,EP-0326495,0.66054976,0
EP-1224915-A1,EP-0679553,0.6605446,0
EP-1224915-A1,EP-0316371,0.6602885,0
EP-1224915-A1,EP-0363389,0.66018414,0
EP-1224915-A1,EP-0753425,0.660103,0
EP-1224915-A1,EP-1246577,0.6599333,0
EP-1224915-A1,EP-0707832,0.65992665,0
EP-1224915-A1,EP-0981301,0.6599136,0
EP-1224915-A1,WO-1999032054,0.65988064,0
EP-1224915-A1,WO-1996029039,0.6597563,0
EP-1224915-A1,EP-0427584,0.65972817,0
EP-1224915-A1,EP-1040791,0.6596473,0
EP-1224915-A1,EP-1180979,0.65941274,0
EP-1224915-A1,EP-1092880,0.65938616,0
EP-1224915-A1,EP-0303773,0.659298,0
EP-1224915-A1,EP-1011468,0.65929,0
EP-1224915-A1,EP-0752238,0.6592808,0
EP-1224915-A1,EP-1274947,0.65925115,0
EP-1224915-A1,EP-0819391,0.65917766,0
EP-1224915-A1,EP-0498709,0.6591487,0
EP-1224915-A1,WO-2002045625,0.65906745,0
EP-1224915-A1,EP-0155861,0.65902185,0
EP-1224915-A1,EP-1177923,0.658937,0
EP-1224915-A1,EP-1138268,0.65892947,0
EP-1224915-A1,EP-0528706,0.65892506,0
EP-1224915-A1,WO-1997015244,0.6588475,0
EP-1224915-A1,EP-0977527,0.6588223,0
EP-1224915-A1,EP-1064884,0.6586728,0
EP-1224915-A1,WO-1996002198,0.65866137,0
EP-1224915-A1,EP-0840666,0.65841657,0
EP-1224915-A1,EP-0073724,0.65840924,0
EP-1224915-A1,EP-0908272,0.65833473,0
EP-1224915-A1,EP-1095625,0.65827966,0
EP-1224915-A1,EP-0146872,0.65825856,0
EP-1224915-A1,WO-1989012179,0.6581404,0
EP-1224915-A1,WO-1998052482,0.65813196,0
EP-1224915-A1,EP-1278486,0.6579396,0
EP-1224915-A1,EP-0695146,0.65778816,0
EP-1224915-A1,WO-1998032386,0.6576528,0
EP-1224915-A1,WO-2001039678,0.65754884,0
EP-1224915-A1,EP-0923908,0.6574253,0
EP-1224915-A1,EP-0080960,0.65721035,0
EP-1224915-A1,EP-0621007,0.65707636,0
EP-1224915-A1,EP-0683653,0.65693116,0
EP-1224915-A1,EP-0955929,0.6569034,0
EP-1224915-A1,EP-0954247,0.65679824,0
EP-1224915-A1,EP-0272746,0.65673614,0
EP-1224915-A1,WO-1995006440,0.6566973,0
EP-1224915-A1,EP-0856429,0.6566308,0
EP-1224915-A1,WO-1998026904,0.6566229,0
EP-1224915-A1,WO-1980001137,0.6565684,0
EP-1224915-A1,EP-0956829,0.656325,0
EP-1224915-A1,WO-1994010928,0.6562464,0
EP-1224915-A1,EP-0524879,0.65623236,0
EP-1224915-A1,EP-0189697,0.656225,0
EP-1224915-A1,EP-0337845,0.65612745,0
EP-1224915-A1,EP-1125821,0.6560765,0
EP-1224915-A1,EP-0966233,0.6559779,0
EP-1224915-A1,EP-1121268,0.65594625,0
EP-1224915-A1,EP-1039870,0.65587103,0
EP-1224915-A1,EP-0277069,0.6558002,0
EP-1224915-A1,EP-1189539,0.6557085,0
EP-1224915-A1,EP-0744316,0.65528774,0
EP-1224915-A1,EP-0151892,0.65519917,0
EP-1224915-A1,WO-1995028887,0.6550584,0
EP-1224915-A1,EP-0379551,0.65495116,0
EP-1224915-A1,EP-1030614,0.6549443,0
EP-1224915-A1,WO-1997013462,0.6548927,0
EP-1224915-A1,WO-2000067644,0.654762,0
EP-1224915-A1,EP-1743585,0.6546148,0
EP-1224915-A1,EP-0615879,0.6545595,0
EP-1224915-A1,EP-0837749,0.65451777,0
EP-1224915-A1,EP-0184697,0.65448344,0
EP-1224915-A1,EP-0689634,0.6544375,0
EP-1224915-A1,EP-0719118,0.65431666,0
EP-1224915-A1,EP-0601152,0.65401804,0
EP-1224915-A1,EP-0421907,0.65399146,0
EP-1224915-A1,EP-0628289,0.6539514,0
EP-1224915-A1,EP-1103225,0.6538412,0
EP-1224915-A1,WO-1996028104,0.6535935,0
EP-1224915-A1,EP-1274946,0.6533063,0
EP-1224915-A1,EP-0499037,0.6532943,0
EP-1224915-A1,EP-0346521,0.65317005,0
EP-1224915-A1,WO-2000007840,0.65315926,0
EP-1224915-A1,WO-1998026718,0.653159,0
EP-1224915-A1,EP-0264303,0.65314174,0
EP-1224915-A1,EP-0319388,0.6530244,0
EP-1224915-A1,EP-0369324,0.6529274,0
EP-1224915-A1,EP-0301489,0.65289795,0
EP-1224915-A1,EP-1338753,0.6528724,0
EP-1224915-A1,WO-2000072768,0.6528159,0
EP-1224915-A1,EP-1073372,0.6527961,0
EP-1224915-A1,WO-1999040866,0.6522373,0
EP-1224915-A1,EP-0592278,0.6522368,0
EP-1224915-A1,EP-1233711,0.65211433,0
EP-1224915-A1,EP-1260187,0.6520969,0
EP-1224915-A1,EP-0809972,0.65205115,0
EP-1224915-A1,WO-1997023158,0.6520188,0
EP-1224915-A1,EP-0324022,0.65196925,0
EP-1224915-A1,EP-0984730,0.65194035,0
EP-1224915-A1,EP-1129667,0.6518741,0
EP-1224915-A1,EP-0288424,0.651761,0
EP-1224915-A1,EP-1030605,0.65173006,0
EP-1224915-A1,WO-2001019265,0.65172577,0
EP-1224915-A1,EP-1164954,0.6516623,0
EP-1224915-A1,EP-0220736,0.6515279,0
EP-1224915-A1,EP-0042786,0.651441,0
EP-1224915-A1,WO-1997004922,0.65139234,0
EP-1224915-A1,WO-1999023963,0.6513418,0
EP-1224915-A1,EP-0458680,0.65131307,0
EP-1224915-A1,EP-0541932,0.65123135,0
EP-1224915-A1,WO-2000016709,0.65109974,0
EP-1224915-A1,WO-2001079709,0.65102816,0
EP-1224915-A1,EP-0874594,0.65100765,0
EP-1224915-A1,WO-2000021784,0.65093565,0
EP-1224915-A1,EP-1087690,0.6509277,0
EP-1224915-A1,WO-2000045752,0.6507844,0
EP-1224915-A1,EP-0516494,0.65067554,0
EP-1224915-A1,EP-0584803,0.6505997,0
EP-1224915-A1,EP-0558121,0.6503805,0
EP-1224915-A1,EP-0491412,0.65036494,0
EP-1224915-A1,EP-0526783,0.6503508,0
EP-1224915-A1,WO-1994010927,0.65027,0
EP-1224915-A1,EP-0811356,0.65023386,0
EP-1224915-A1,EP-0408489,0.65003824,0
EP-1224915-A1,EP-0098673,0.64998895,0
EP-1224915-A1,WO-1992001428,0.64967895,0
EP-1224915-A1,EP-0947380,0.64952433,0
EP-1224915-A1,EP-0775622,0.6494019,0
EP-1224915-A1,WO-1995000197,0.6493795,0
EP-1224915-A1,EP-0681799,0.6493465,0
EP-1224915-A1,EP-0029398,0.64932346,0
EP-1224915-A1,EP-0348272,0.6492954,0
EP-1224915-A1,WO-1997020508,0.6492729,0
EP-1224915-A1,WO-2000007509,0.6491523,0
EP-1224915-A1,WO-2000064378,0.64905643,0
EP-1224915-A1,EP-0861633,0.6490273,0
EP-1224915-A1,EP-1252865,0.64902663,0
EP-1224915-A1,EP-1099417,0.6489599,0
EP-1224915-A1,EP-0613662,0.64888465,0
EP-1224915-A1,WO-2001060271,0.64887553,0
EP-1224915-A1,EP-0466537,0.64887273,0
EP-1224915-A1,EP-0534874,0.64881957,0
EP-1224915-A1,EP-0311509,0.6487489,0
EP-1224915-A1,EP-0891888,0.648703,0
EP-1224915-A1,WO-1994016928,0.6486715,0
EP-1224915-A1,EP-0294269,0.6484003,0
EP-1224915-A1,EP-1148849,0.6483952,0
EP-1224915-A1,EP-1128772,0.6483127,0
EP-1224915-A1,EP-0455708,0.64823186,0
EP-1224915-A1,WO-1997038640,0.648122,0
EP-1224915-A1,EP-0064954,0.64811456,0
EP-1224915-A1,WO-2001006911,0.64808047,0
EP-1224915-A1,EP-1196097,0.6480572,0
EP-1224915-A1,EP-1037563,0.6480029,0
EP-1224915-A1,EP-0240034,0.6479825,0
EP-1224915-A1,EP-0009440,0.64792275,0
EP-1224915-A1,EP-0326501,0.6477941,0
EP-1224915-A1,WO-1999053842,0.64778066,0
EP-1224915-A1,EP-0461374,0.64766884,0
EP-1224915-A1,EP-0940349,0.6474566,0
EP-1224915-A1,EP-0809971,0.647453,0
EP-1224915-A1,EP-0734688,0.64745265,0
EP-1224915-A1,EP-1239785,0.6474053,0
EP-1224915-A1,EP-0990807,0.6473567,0
EP-1224915-A1,EP-1188639,0.64729047,0
EP-1224915-A1,WO-2001079712,0.6472755,0
EP-1224915-A1,EP-0329222,0.6472014,0
EP-1224915-A1,EP-0245131,0.6471765,0
EP-1224915-A1,WO-2001078613,0.64696795,0
EP-1224915-A1,EP-0418160,0.64694047,0
EP-1224915-A1,EP-0173615,0.6468315,0
EP-1224915-A1,EP-0800796,0.6467961,0
EP-1224915-A1,EP-0808742,0.64679235,0
EP-1224915-A1,EP-0649293,0.64673245,0
EP-1224915-A1,EP-0490812,0.64670813,0
EP-1224915-A1,EP-1345540,0.6465719,0
EP-1224915-A1,EP-1109515,0.6464441,0
EP-1224915-A1,WO-2000013618,0.6462109,0
EP-1224915-A1,EP-0413649,0.64613485,0
EP-1224915-A1,EP-0641547,0.64603794,0
EP-1224915-A1,EP-0549473,0.6459962,0
EP-1224915-A1,EP-1212015,0.64597297,0
EP-1224915-A1,WO-2000073110,0.64588076,0
EP-1224915-A1,WO-2002034151,0.64585847,0
EP-1224915-A1,EP-0307293,0.64572215,0
EP-1224915-A1,EP-1058360,0.64569914,0
EP-1224915-A1,EP-1196108,0.6455521,0
EP-1224915-A1,WO-2002015766,0.64548206,0
EP-1224915-A1,EP-0225228,0.64540595,0
EP-1224915-A1,EP-0767636,0.64539313,0
EP-1224915-A1,EP-0913591,0.6453647,0
EP-1224915-A1,EP-1191888,0.6453369,0
EP-1224915-A1,EP-0285512,0.64531136,0
EP-1224915-A1,WO-2001003615,0.6450935,0
EP-1229507-A2,EP-1304632,0.6469948,0
EP-1229507-A2,EP-1134680,0.59758866,0
EP-1229507-A2,EP-1020805,0.5870859,0
EP-1229507-A2,WO-1999009499,0.5858425,0
EP-1229507-A2,WO-2000072242,0.5839993,0
EP-1229507-A2,EP-1071026,0.58249557,0
EP-1229507-A2,EP-1182594,0.5817367,0
EP-1229507-A2,WO-2000064089,0.5760653,0
EP-1229507-A2,WO-2001065432,0.57398766,0
EP-1229507-A2,EP-1244029,0.57280254,0
EP-1229507-A2,WO-2002042954,0.5699313,0
EP-1229507-A2,WO-2001071575,0.56816554,0
EP-1229507-A2,WO-1999067938,0.56692266,0
EP-1229507-A2,EP-1344173,0.56647897,0
EP-1229507-A2,WO-2001043464,0.56510246,0
EP-1229507-A2,WO-2002005190,0.5650229,0
EP-1229507-A2,EP-0780812,0.5634161,0
EP-1229507-A2,EP-0796471,0.5633484,0
EP-1229507-A2,WO-1997028510,0.56300414,0
EP-1229507-A2,WO-1996018163,0.56257963,0
EP-1229507-A2,EP-0663654,0.56205773,0
EP-1229507-A2,EP-1148435,0.56117207,0
EP-1229507-A2,WO-2001071576,0.5607736,0
EP-1229507-A2,WO-2001044888,0.5598448,0
EP-1229507-A2,WO-2001037591,0.55963176,0
EP-1229507-A2,WO-2002044989,0.559393,0
EP-1229507-A2,WO-2002031708,0.5591929,0
EP-1229507-A2,WO-2001018760,0.5588576,0
EP-1229507-A2,WO-1999003056,0.55696064,0
EP-1229507-A2,WO-2002005179,0.55644786,0
EP-1229507-A2,EP-1120728,0.55623627,0
EP-1229507-A2,WO-2002005177,0.555493,0
EP-1229507-A2,WO-2002027604,0.55470586,0
EP-1229507-A2,WO-2001031522,0.55437154,0
EP-1229507-A2,WO-2000067210,0.5543157,0
EP-1229507-A2,EP-1175664,0.55393887,0
EP-1229507-A2,WO-1992019064,0.55282766,0
EP-1229507-A2,EP-0446500,0.55282044,0
EP-1229507-A2,WO-1999009508,0.5521155,0
EP-1229507-A2,WO-2002054298,0.55094075,0
EP-1229507-A2,WO-2000046706,0.5505498,0
EP-1229507-A2,WO-2001046847,0.5504222,0
EP-1229507-A2,EP-0862148,0.55035615,0
EP-1229507-A2,EP-1090494,0.5495186,0
EP-1229507-A2,EP-1230814,0.5495107,0
EP-1229507-A2,EP-0832453,0.5485734,0
EP-1229507-A2,WO-2001086548,0.5485648,0
EP-1229507-A2,EP-1215604,0.5480859,0
EP-1229507-A2,WO-2001019085,0.5480426,0
EP-1229507-A2,WO-2001024070,0.5463759,0
EP-1229507-A2,WO-2002023415,0.54631114,0
EP-1229507-A2,WO-1997001137,0.545962,0
EP-1229507-A2,EP-1265166,0.54558265,0
EP-1229507-A2,WO-2002024036,0.54546523,0
EP-1229507-A2,EP-0902381,0.54530406,0
EP-1229507-A2,WO-1999057663,0.54489666,0
EP-1229507-A2,EP-1841195,0.54420084,0
EP-1229507-A2,EP-0744856,0.54397225,0
EP-1229507-A2,EP-0359667,0.54370075,0
EP-1229507-A2,WO-2001097136,0.543699,0
EP-1229507-A2,EP-0927945,0.5429566,0
EP-1229507-A2,EP-1132846,0.5420722,0
EP-1229507-A2,EP-1143368,0.54192287,0
EP-1229507-A2,EP-1126422,0.5413025,0
EP-1229507-A2,EP-1269720,0.54083145,0
EP-1229507-A2,WO-2001086381,0.5401613,0
EP-1229507-A2,WO-2002037347,0.5397725,0
EP-1229507-A2,EP-1209581,0.5394293,0
EP-1229507-A2,WO-2000057596,0.5389432,0
EP-1229507-A2,WO-2000014662,0.53863657,0
EP-1229507-A2,WO-2002019279,0.53860265,0
EP-1229507-A2,WO-2000028455,0.5377114,0
EP-1229507-A2,WO-1998021679,0.5375892,0
EP-1229507-A2,EP-1223525,0.5372326,0
EP-1229507-A2,WO-1995034870,0.5371831,0
EP-1229507-A2,EP-0951191,0.5368372,0
EP-1229507-A2,WO-2002041223,0.5365081,0
EP-1229507-A2,WO-1998015907,0.53641397,0
EP-1229507-A2,EP-1622077,0.53550816,0
EP-1229507-A2,WO-2002033951,0.5353391,0
EP-1229507-A2,EP-1081919,0.5344981,0
EP-1229507-A2,EP-1316075,0.53321767,0
EP-1229507-A2,EP-1915002,0.53305995,0
EP-1229507-A2,WO-2002028082,0.5326676,0
EP-1229507-A2,WO-2001077917,0.5326162,0
EP-1229507-A2,WO-2001003040,0.5319334,0
EP-1229507-A2,EP-0865009,0.53180844,0
EP-1229507-A2,EP-1122666,0.53159356,0
EP-1229507-A2,EP-1189158,0.53123325,0
EP-1229507-A2,WO-2000065514,0.5308294,0
EP-1229507-A2,WO-2002031712,0.5307249,0
EP-1229507-A2,WO-2000057319,0.5302843,0
EP-1229507-A2,EP-1341103,0.53012127,0
EP-1229507-A2,WO-2001057736,0.53007936,0
EP-1229507-A2,WO-2002047001,0.5300493,0
EP-1229507-A2,EP-1175783,0.5298027,0
EP-1229507-A2,EP-1302881,0.529742,0
EP-1229507-A2,WO-2001086552,0.52958083,0
EP-1229507-A2,WO-2000010111,0.5293144,0
EP-1229507-A2,WO-2001073580,0.529228,0
EP-1229507-A2,EP-1320049,0.52898633,0
EP-1229507-A2,WO-2001073700,0.52897954,0
EP-1229507-A2,WO-2002056215,0.5289273,0
EP-1229507-A2,EP-1206114,0.5284411,0
EP-1229507-A2,WO-2002030530,0.52790195,0
EP-1229507-A2,EP-0765506,0.5268409,0
EP-1229507-A2,EP-1184818,0.5266763,0
